Milliseconds,X,Y,Z,cos,headingAccuracy
53351,-0.27034804,0.6831668,-0.6032024,0.3103899,0.17453292
53376,-0.26893088,0.68904626,-0.58861977,0.32621804,0.17453292
53402,-0.27063742,0.6889888,-0.5836917,0.33369717,0.17453292
53426,-0.2774156,0.6796424,-0.5873632,0.3407804,0.17453292
53452,-0.30047676,0.65199333,-0.60460573,0.34506562,0.17453292
53476,-0.30964762,0.64343,-0.5991113,0.3621903,0.17453292
53501,-0.31873032,0.6344892,-0.59013516,0.38415483,0.17453292
53526,-0.32902205,0.62268585,-0.58146286,0.40731782,0.17453292
53552,-0.3495995,0.60077655,-0.5573992,0.45404166,0.17453292
53576,-0.3574767,0.590297,-0.5412515,0.48042348,0.17453292
53601,-0.36080727,0.58471066,-0.5241415,0.503197,0.17453292
53627,-0.35588428,0.61276543,-0.50316226,0.49466413,0.17453292
53652,-0.36134148,0.72303516,-0.50180817,0.3079628,0.17453292
53676,-0.37085328,0.7255917,-0.5087966,0.27768788,0.17453292
53701,-0.37735665,0.72883713,-0.50225556,0.2722825,0.17453292
53727,-0.37871456,0.742713,-0.48278594,0.26808658,0.17453292
53751,-0.39350337,0.7365783,-0.4755607,0.27649507,0.17453292
53776,-0.40614608,0.7043789,-0.47509605,0.33642158,0.17453292
53802,-0.41034856,0.6961026,-0.47162348,0.35302478,0.17453292
53826,-0.41226876,0.68535477,-0.46620232,0.3781253,0.17453292
53851,-0.41059294,0.63818145,-0.4611792,0.45983872,0.17453292
53876,-0.4118579,0.6195652,-0.4680629,0.47689533,0.17453292
53902,-0.41938338,0.60901207,-0.49122807,0.4603443,0.17453292
53926,-0.42271295,0.610034,-0.5083963,0.43669835,0.17453292
53951,-0.40491572,0.62138116,-0.5071387,0.43902054,0.17453292
53976,-0.39512077,0.62923956,-0.5075377,0.43628275,0.17453292
54001,-0.3903272,0.62989956,-0.5152238,0.43059918,0.17453292
54027,-0.38759893,0.62976706,-0.5272022,0.4185909,0.17453292
54051,-0.38318378,0.63288957,-0.54070574,0.4003227,0.17453292
54076,-0.36591902,0.6459769,-0.5581811,0.37047395,0.17453292
54102,-0.3578832,0.6494798,-0.5650719,0.36164814,0.17453292
54126,-0.3505491,0.64989364,-0.5744972,0.35313806,0.17453292
54151,-0.33834925,0.6632129,-0.5787868,0.33267736,0.17453292
54177,-0.31529233,0.6818794,-0.5866271,0.3024894,0.17453292
54201,-0.3068361,0.6841714,-0.5944851,0.29042834,0.17453292
54226,-0.2969591,0.68763334,-0.60535854,0.26928923,0.17453292
54252,-0.2858555,0.69330096,-0.6169539,0.23872225,0.17453292
54276,-0.25923568,0.71090543,-0.6279508,0.1819013,0.17453292
54302,-0.25077057,0.71393543,-0.63006777,0.1744273,0.17453292
54326,-0.24514557,0.70981705,-0.6415807,0.15632516,0.17453292
54351,-0.24621964,0.70822716,-0.63908285,0.17135717,0.17453292
54376,-0.26868072,0.6747559,-0.6312395,0.2721248,0.17453292
54401,-0.26971552,0.6779237,-0.6130703,0.3030146,0.17453292
54427,-0.26752704,0.6879207,-0.5943669,0.3192528,0.17453292
54451,-0.2677167,0.69361734,-0.584478,0.32497415,0.17453292
54476,-0.29289803,0.66223353,-0.60280746,0.335083,0.17453292
54502,-0.3029178,0.6533712,-0.6012357,0.34621158,0.17453292
54526,-0.31417024,0.64342505,-0.59546983,0.36430347,0.17453292
54551,-0.32574102,0.63362175,-0.58551335,0.3867692,0.17453292
54577,-0.34876037,0.611768,-0.56232625,0.43346888,0.17453292
54601,-0.35854295,0.6012353,-0.5486015,0.45716465,0.17453292
54626,-0.36686993,0.5914115,-0.53329766,0.48086643,0.17453292
54652,-0.3630213,0.58583814,-0.5072206,0.5174325,0.17453292
54676,-0.36190483,0.58569443,-0.4918759,0.53295875,0.17453292
54701,-0.3676619,0.69507277,-0.48236457,0.386035,0.17453292
54727,-0.3861789,0.7072449,-0.51405483,0.29396966,0.17453292
54751,-0.3905016,0.7189905,-0.50773424,0.26975375,0.17453292
54777,-0.39550835,0.72727764,-0.49308494,0.2674091,0.17453292
54801,-0.39985618,0.72605586,-0.4435508,0.34091145,0.17453292
54827,-0.40548187,0.71719277,-0.44044456,0.35668972,0.17453292
54851,-0.42574483,0.6865109,-0.4651302,0.3620745,0.17453292
54876,-0.4323636,0.6712311,-0.46371517,0.38402966,0.17453292
54902,-0.41941857,0.65105784,-0.4396512,0.45488304,0.17453292
54926,-0.4167242,0.6374468,-0.4444795,0.47163594,0.17453292
54951,-0.42610785,0.6172789,-0.46832466,0.46698064,0.17453292
54976,-0.43585998,0.6047055,-0.49283516,0.448855,0.17453292
55002,-0.42917007,0.60433257,-0.5129383,0.4330006,0.17453292
55026,-0.42057046,0.6079594,-0.5170366,0.43148464,0.17453292
55051,-0.41124085,0.6148443,-0.52002794,0.4271046,0.17453292
55077,-0.4024015,0.62108725,-0.5243914,0.42111436,0.17453292
55101,-0.38572004,0.63566124,-0.5337554,0.40281504,0.17453292
55126,-0.3798478,0.6329753,-0.54528975,0.397136,0.17453292
55152,-0.37256822,0.6342005,-0.55604774,0.3870316,0.17453292
55176,-0.36320394,0.6397417,-0.56570876,0.37254134,0.17453292
55201,-0.3384197,0.66507375,-0.5852409,0.31724137,0.17453292
55227,-0.32432556,0.677768,-0.591203,0.29312548,0.17453292
55251,-0.31231996,0.68357366,-0.59686655,0.2809513,0.17453292
55276,-0.29993743,0.6869198,-0.60365236,0.27162954,0.17453292
55302,-0.28946528,0.6900662,-0.61198616,0.2559129,0.17453292
55326,-0.26503772,0.69862556,-0.63843584,0.1845995,0.17453292
55351,-0.25270122,0.70487934,-0.6425531,0.16252004,0.17453292
55377,-0.24676758,0.70514023,-0.64777464,0.1492347,0.17453292
55401,-0.24215527,0.70633036,-0.64960736,0.14306836,0.17453292
55426,-0.25025177,0.69634724,-0.64342606,0.19615687,0.17453292
55451,-0.26191035,0.6761929,-0.64106023,0.25141174,0.17453292
55477,-0.26195866,0.6808812,-0.6084826,0.3122937,0.17453292
55501,-0.2618176,0.68835515,-0.5956846,0.32059094,0.17453292
55527,-0.27646297,0.6747606,-0.6012445,0.326759,0.17453292
55551,-0.28790465,0.6621768,-0.6079648,0.33016908,0.17453292
55576,-0.29938933,0.6505114,-0.60845727,0.3420244,0.17453292
55602,-0.3116436,0.6385596,-0.6041553,0.36071643,0.17453292
55626,-0.33484724,0.6165646,-0.58588666,0.4055395,0.17453292
55654,-0.34291774,0.6016893,-0.56715447,0.44577265,0.17453292
55677,-0.35196182,0.5923025,-0.55237544,0.46923557,0.17453292
55701,-0.35890597,0.5869924,-0.53772676,0.48731554,0.17453292
55726,-0.3663864,0.58838123,-0.51298505,0.50637424,0.17453292
55752,-0.37209612,0.6059537,-0.5106268,0.4833476,0.17453292
55776,-0.37341893,0.66874915,-0.5099534,0.39151046,0.17453292
