Milliseconds,X,Y,Z
9228,-1.6939883,-9.060695,-3.3473287
9254,-1.9956211,-9.251861,-2.5672855
9278,-1.1998274,-9.582759,-1.7033865
9303,-0.22955583,-9.698798,-1.4321336
9329,-0.29495633,-9.70122,-1.4034683
9353,-0.52565444,-9.703278,-1.3192712
9378,-0.83435977,-9.688347,-1.2689229
9404,-1.0152694,-9.690789,-1.1082504
9428,-0.8787155,-9.716229,-0.99656034
9454,-0.7010281,-9.733952,-0.96391374
9478,-0.4538013,-9.749284,-0.9570381
9503,-0.4496164,-9.751973,-0.93126637
9529,-0.46190923,-9.761573,-0.8177519
9553,-0.4156103,-9.766558,-0.7823141
9579,-0.35427278,-9.757669,-0.9125621
9603,-0.4672354,-9.727531,-1.1520461
9628,-0.3343178,-9.740597,-1.0859946
9654,-0.055885006,-9.748869,-1.061521
9678,0.1895887,-9.741377,-1.1135596
9704,0.45109653,-9.71993,-1.2206038
9728,0.62791073,-9.707587,-1.2405094
9755,0.77879816,-9.703659,-1.1844221
9778,0.79468346,-9.700994,-1.195652
9803,0.28214687,-9.738215,-1.121579
9829,-0.5446437,-9.7780485,-0.51334614
9853,-0.8672639,-9.751333,-0.5742278
9878,-1.0460874,-9.721233,-0.7574331
9903,-1.0588486,-9.714504,-0.8231849
9929,-0.6758569,-9.765638,-0.5881405
9953,-0.68252236,-9.777218,-0.3325003
9978,-0.84639925,-9.767921,-0.20422053
10004,-1.004169,-9.754473,-0.11085129
10029,-1.290709,-9.721317,0.02113839
10053,-1.4267303,-9.70207,0.068264164
10078,-1.5795573,-9.67746,0.14885506
10104,-1.815447,-9.634869,0.20941241
10128,-2.5343416,-9.421414,-0.9921987
10154,-1.758379,-9.37475,-2.2787175
10178,-0.6498789,-9.342877,-2.9083834
10203,-0.23425046,-9.208265,-3.3650203
10229,0.062775195,-8.962336,-3.9803255
10253,0.07167935,-8.792258,-4.3429756
10279,-0.59518844,-8.984148,-3.88603
10303,-0.59518844,-8.984148,-3.88603
10328,-1.0008223,-9.0487995,-3.6452665
