Milliseconds,X,Y,Z
11676,-5.5130005,56.352234,-20.13092
11702,-5.5130005,54.214478,-19.442749
11726,-5.5130005,55.63965,-20.13092
11751,-4.096985,55.63965,-21.510315
11777,-4.096985,54.927063,-19.442749
11801,-6.2194824,54.214478,-20.13092
11826,-4.8049927,56.352234,-20.13092
11851,-4.096985,54.927063,-20.13092
11877,-6.92749,53.501892,-20.13092
11901,-5.5130005,54.214478,-20.13092
11926,-4.8049927,54.214478,-20.13092
11952,-4.096985,54.214478,-20.13092
11976,-4.096985,53.501892,-19.442749
12001,-4.096985,54.927063,-20.13092
12026,-5.5130005,54.214478,-18.753052
12052,-3.388977,54.214478,-19.442749
12076,-2.6809692,54.927063,-20.820618
12101,-6.92749,54.927063,-18.753052
12126,-4.8049927,52.789307,-20.13092
12152,-4.096985,54.927063,-18.753052
12176,-6.2194824,54.927063,-19.442749
12201,-5.5130005,54.927063,-20.13092
12227,-4.8049927,54.927063,-20.13092
12251,-4.8049927,55.63965,-19.442749
12276,-4.096985,55.63965,-20.13092
12301,-5.5130005,55.63965,-19.442749
12326,-5.5130005,53.501892,-18.753052
12352,-5.5130005,54.214478,-20.820618
12376,-5.5130005,54.927063,-18.753052
12402,-4.8049927,53.501892,-18.753052
12426,-5.5130005,51.364136,-18.06488
12451,-2.6809692,54.927063,-19.442749
12476,-6.2194824,54.927063,-18.06488
12502,-4.8049927,53.501892,-20.13092
12526,-6.2194824,53.501892,-19.442749
12551,-4.096985,52.789307,-19.442749
12576,-4.096985,54.214478,-20.13092
12602,-5.5130005,55.63965,-20.13092
12626,-4.8049927,54.927063,-20.13092
12651,-4.8049927,53.501892,-20.820618
12676,-4.8049927,52.789307,-17.375183
12702,-5.5130005,53.501892,-20.820618
12726,-5.5130005,53.501892,-20.820618
12751,-4.8049927,52.789307,-20.13092
12776,-5.5130005,53.501892,-18.753052
12801,-4.096985,53.501892,-18.753052
12826,-5.5130005,53.501892,-20.13092
12851,-4.096985,52.789307,-20.820618
12876,-4.8049927,54.214478,-19.442749
12901,-4.8049927,52.07672,-19.442749
12926,-7.635498,55.63965,-20.13092
12952,-5.5130005,52.07672,-20.13092
12976,-5.5130005,54.214478,-18.06488
13001,-4.8049927,53.501892,-17.375183
13026,-5.5130005,53.501892,-19.442749
13052,-4.8049927,52.789307,-18.06488
13076,-5.5130005,52.789307,-18.06488
13101,-6.2194824,54.927063,-18.753052
13126,-3.388977,54.214478,-19.442749
13152,-4.8049927,54.927063,-18.753052
13176,-4.096985,54.214478,-20.13092
13201,-4.8049927,53.501892,-18.753052
13226,-5.5130005,52.07672,-18.06488
13252,-5.5130005,53.501892,-19.442749
13276,-5.5130005,53.501892,-19.442749
13301,-5.5130005,52.789307,-20.13092
13327,-4.096985,52.789307,-20.820618
13351,-5.5130005,53.501892,-18.753052
13376,-5.5130005,52.789307,-18.753052
13401,-4.8049927,52.789307,-18.753052
13427,-6.92749,54.214478,-20.13092
13451,-5.5130005,52.789307,-19.442749
13476,-4.8049927,53.501892,-19.442749
13502,-4.8049927,52.07672,-18.06488
13526,-6.2194824,52.789307,-19.442749
13551,-6.2194824,52.789307,-17.375183
13576,-6.92749,54.214478,-18.753052
13602,-5.5130005,53.501892,-18.753052
13626,-5.5130005,52.07672,-18.753052
13651,-6.2194824,52.07672,-18.06488
13677,-6.2194824,51.364136,-19.442749
13701,-5.5130005,52.07672,-20.13092
13726,-6.2194824,52.07672,-18.753052
13752,-6.2194824,53.501892,-19.442749
13776,-4.8049927,54.214478,-18.753052
13801,-5.5130005,53.501892,-18.06488
13827,-6.92749,53.501892,-20.13092
13851,-4.8049927,52.07672,-18.753052
13876,-4.096985,51.364136,-20.13092
13901,-6.2194824,52.789307,-20.13092
13927,-3.388977,54.927063,-18.753052
13951,-7.635498,52.789307,-20.820618
13976,-6.92749,52.07672,-19.442749
14001,-6.92749,52.07672,-18.753052
14026,-6.2194824,52.07672,-18.753052
14052,-4.8049927,51.364136,-17.375183
14076,-5.5130005,52.07672,-19.442749
14101,-5.5130005,52.789307,-18.753052
14126,-5.5130005,52.07672,-18.06488
