Milliseconds,X,Y,Z,cos,headingAccuracy
21627,-0.008256239,-0.005433741,-0.038837116,0.99919665,0.17453292
21651,-0.0072690323,-0.0062565426,-0.038295522,0.99922043,0.17453292
21676,-0.0038765096,-0.0043654577,-0.039210312,0.99921393,0.17453292
21702,-0.009374329,-0.0038657761,-0.03736879,0.9992501,0.17453292
21726,-0.0032051282,-0.00520861,-0.03723565,0.9992878,0.17453292
21751,-0.0010123993,-0.004259298,-0.037940007,0.99927044,0.17453292
21777,0.0061246976,-0.005862085,-0.037245113,0.9992702,0.17453292
21801,0.008466689,-0.0064122276,-0.037340228,0.9992462,0.17453292
21826,0.0129072005,-0.0046143555,-0.038599905,0.9991607,0.17453292
21851,0.014385573,-0.0060367463,-0.037536584,0.99917346,0.17453292
21877,0.016794492,-0.0067805303,-0.03677008,0.99915963,0.17453292
21901,0.019699035,-0.006060952,-0.037746746,0.99907476,0.17453292
21926,0.02789543,-0.00717613,-0.038330283,0.9988499,0.17453292
21951,0.035923403,-0.0051152273,-0.037942223,0.9986209,0.17453292
21977,0.0394919,-0.0057702577,-0.03805925,0.9984781,0.17453292
22001,0.040480427,-0.0044413526,-0.03835077,0.9984342,0.17453292
22026,0.044071693,-0.0032559184,-0.037704136,0.99831134,0.17453292
22051,0.045552287,-0.0044424976,-0.038114794,0.9982247,0.17453292
22076,0.04740666,-0.005895015,-0.038875934,0.9981015,0.17453292
22102,0.049120158,-0.0058115185,-0.039116398,0.9980097,0.17453292
22126,0.05148206,-0.0025336158,-0.040853716,0.99783474,0.17453292
22151,0.05231828,-0.0016058203,-0.040854596,0.99779314,0.17453292
22176,0.05152622,-0.0014207398,-0.040701136,0.9978409,0.17453292
22201,0.05014486,-0.0013666583,-0.04092219,0.9979023,0.17453292
22226,0.0502695,-0.0019860126,-0.04070639,0.9979038,0.17453292
22251,0.04990126,-0.0026545993,-0.04065014,0.997923,0.17453292
22276,0.049532592,-0.002231933,-0.040948626,0.9979302,0.17453292
22302,0.048641656,-0.0026854987,-0.04057729,0.9979881,0.17453292
22326,0.047756344,-0.0023173897,-0.04223885,0.99796283,0.17453292
22351,0.047616065,-0.0035202396,-0.041901857,0.99798024,0.17453292
22376,0.047747053,-0.0041729477,-0.04219887,0.99795896,0.17453292
22402,0.046916172,-0.0043087667,-0.041740663,0.9980171,0.17453292
22426,0.047650967,-0.0035713597,-0.041513834,0.9979946,0.17453292
22451,0.049347084,-0.0040692315,-0.04119632,0.99792343,0.17453292
22477,0.05006446,-0.0049661906,-0.040545978,0.99791026,0.17453292
22501,0.051352452,-0.007369679,-0.039905816,0.9978558,0.17453292
22526,0.05184657,-0.006586655,-0.039410587,0.99785537,0.17453292
22552,0.05197886,-0.0064909593,-0.03925731,0.9978552,0.17453292
22576,0.052301414,-0.0068784785,-0.03892333,0.9978488,0.17453292
22601,0.051189765,-0.0068296855,-0.03826861,0.9979321,0.17453292
22626,0.05146952,-0.006058077,-0.038738847,0.99790454,0.17453292
22652,0.053370338,-0.0054518776,-0.039733507,0.99776906,0.17453292
22676,0.05391094,-0.005208312,-0.039515648,0.99775,0.17453292
22701,0.053901747,-0.0046547004,-0.03812564,0.99780726,0.17453292
22727,0.054416142,-0.003917078,-0.038669415,0.9977616,0.17453292
22751,0.055175617,-0.0043745157,-0.03902378,0.9977042,0.17453292
22776,0.05550563,-0.007206263,-0.038858786,0.9976759,0.17453292
22801,0.05617521,-0.008068144,-0.03839831,0.99764967,0.17453292
22827,0.05654355,-0.0077865445,-0.03832756,0.9976338,0.17453292
22851,0.05685776,-0.006213169,-0.039324384,0.99758816,0.17453292
22876,0.05633245,-0.0064005684,-0.039023127,0.9976286,0.17453292
22902,0.05674305,-0.0056920545,-0.039465934,0.9975922,0.17453292
22926,0.057041377,-0.00562376,-0.03877426,0.99760276,0.17453292
22951,0.05773468,-0.006825573,-0.037590772,0.9976007,0.17453292
22977,0.05780178,-0.0073376517,-0.037748404,0.9975872,0.17453292
23001,0.057918254,-0.005842787,-0.038944222,0.99754435,0.17453292
23027,0.057156168,-0.00501045,-0.038559344,0.99760777,0.17453292
23051,0.056866884,-0.0063735484,-0.03823372,0.99762905,0.17453292
23076,0.05697567,-0.009136463,-0.038069475,0.99760765,0.17453292
23102,0.057451826,-0.009563048,-0.037700556,0.99759036,0.17453292
23126,0.057001267,-0.009605653,-0.037871897,0.9976093,0.17453292
23151,0.05704897,-0.01069213,-0.037938133,0.997593,0.17453292
23177,0.056954276,-0.00936604,-0.03726384,0.99763715,0.17453292
23201,0.05711362,-0.009962328,-0.036819965,0.99763876,0.17453292
23227,0.0558473,-0.012480716,-0.03669536,0.9976867,0.17453292
23251,0.054885853,-0.011356594,-0.03717123,0.99773586,0.17453292
23277,0.050141413,-0.011085363,-0.037551448,0.9979744,0.17453292
23302,0.044289775,-0.009334493,-0.03777976,0.9982605,0.17453292
23326,0.04247522,-0.0084544895,-0.03819563,0.99833137,0.17453292
23352,0.03979221,-0.009415883,-0.037137162,0.9984732,0.17453292
23376,0.03514371,-0.009263811,-0.038052835,0.9986146,0.17453292
23401,0.03427261,-0.008816855,-0.037466466,0.99867105,0.17453292
23427,0.031559434,-0.008270989,-0.036991432,0.9987829,0.17453292
23451,0.029535688,-0.0070184516,-0.035990328,0.99889094,0.17453292
23476,0.024538651,-0.007113553,-0.03507502,0.99905807,0.17453292
23502,0.023536628,-0.007463279,-0.034474526,0.9991005,0.17453292
23526,0.022878254,-0.006070677,-0.034567624,0.999122,0.17453292
23552,0.020886099,-0.0059448862,-0.034639597,0.9991639,0.17453292
23576,0.018785566,-0.0029754068,-0.036065556,0.9991684,0.17453292
23602,0.017267363,-0.0029741998,-0.03653322,0.9991788,0.17453292
23626,0.012526014,-0.0050517744,-0.035806466,0.99926746,0.17453292
23651,0.011821126,-0.006188916,-0.03368323,0.99934345,0.17453292
23676,0.009784891,-0.004718068,-0.033966225,0.99936396,0.17453292
23702,0.009341998,-0.004725118,-0.033603005,0.9993804,0.17453292
23727,0.008451455,-0.0036377697,-0.034562655,0.9993602,0.17453292
23751,0.008662602,-0.0036983497,-0.03499069,0.9993433,0.17453292
23776,0.006032042,-0.006763095,-0.033597503,0.99939436,0.17453292
23802,0.0048229145,-0.0059421575,-0.033916924,0.9993954,0.17453292
23826,0.0046170317,-0.0049899956,-0.03347918,0.9994163,0.17453292
23851,0.0025383784,-0.0047350717,-0.03368671,0.999418,0.17453292
23876,0.002829163,-0.0056264377,-0.0331987,0.9994289,0.17453292
23902,0.0022273916,-0.0068995464,-0.033258278,0.99942046,0.17453292
23926,0.0017906209,-0.006703022,-0.032907613,0.9994343,0.17453292
23951,0.0015652269,-0.0066268747,-0.033057954,0.99943024,0.17453292
23976,4.118039E-4,-0.007294409,-0.03249055,0.9994453,0.17453292
24002,-0.002040723,-0.00847815,-0.03146659,0.9994668,0.17453292
24026,-0.0034483823,-0.008115176,-0.03180311,0.9994553,0.17453292
24051,-0.003570945,-0.007784006,-0.033778686,0.9993926,0.17453292
24076,-0.0049229683,-0.008967545,-0.034275483,0.9993601,0.17453292
24101,-0.0047082915,-0.009688117,-0.036039572,0.9992923,0.17453292
24127,-0.004692595,-0.010585249,-0.03638252,0.99927086,0.17453292
