Milliseconds,X,Y,Z
9452,-0.12926675,0.093313515,0.031899452
9476,-0.14115678,0.32140863,0.4720297
9501,-0.0013120342,0.33933848,-0.5030241
9527,0.15400818,0.20541829,0.31254196
9551,0.09395256,-0.03087145,-0.17986012
9576,-0.15541397,0.31973398,-0.32895565
9601,-0.32581574,0.19263983,0.48796272
9627,-0.32458824,-0.27419454,0.2884779
9651,-0.17701113,0.10141951,0.77887917
9676,0.05153156,0.28210533,0.7035265
9701,0.39909002,0.079585254,-0.81040764
9727,0.31976184,0.3056618,0.06663799
9751,0.14907916,0.15347892,-0.7725439
9776,-0.17132495,0.34826815,-0.41642857
9801,-0.35208127,0.35752898,0.032405853
9827,-0.1177205,0.16382068,-0.35343552
9851,-0.03959049,-0.005267203,0.28519058
9876,0.11829586,0.003870964,-0.15558529
9902,-0.25312343,-0.15478969,0.2741289
9926,0.23531722,0.03712344,-0.17469692
9951,0.1376124,0.08443695,0.42273235
9977,0.36396423,0.09874725,-0.09686756
10001,-0.06742286,0.19174093,0.48366642
10026,-0.18897165,0.3835731,0.7315912
10052,-0.08558375,-0.07254857,-0.4887476
10076,-0.012515698,0.23396647,-0.59382343
10101,0.070335686,0.057282686,-0.09732437
10126,0.087496385,-0.14157319,-0.077819824
10152,0.32768583,-0.044264674,-0.13999462
10176,-0.1510711,0.10219824,1.6676884
10202,-0.6711409,-0.42888868,-0.15103722
10226,0.35418373,0.25884742,0.7623348
10251,-0.3167206,-0.35299325,0.03492546
10276,-0.44791913,-0.0043403506,-0.39501953
10302,0.020645883,0.13895911,-0.21211338
10326,0.1001965,-0.064845026,-0.9953041
10351,0.01736724,0.1855005,-0.28165817
10377,-0.18882596,0.09406477,-0.5850668
10401,0.10494732,0.17564982,0.2681837
10426,-0.149734,-0.3685307,0.42301846
10452,-0.17781937,0.092455685,0.85172844
10476,0.6453471,-0.18023837,-0.12766266
10501,-0.11773236,0.10951799,-0.624938
10526,-0.24080247,0.30198908,0.84821033
10552,-0.58793664,-0.11354554,0.68329906
10576,-0.24120912,-0.38716072,-0.60411644
10601,0.2932919,-0.20903677,0.3411932
10626,-0.27425733,0.009653807,-0.38639832
10651,0.24281135,-0.14214629,0.030891418
10677,-0.28887695,-0.20003235,-0.48080158
10701,-0.14074683,0.08570099,0.9219856
10726,0.009794593,-0.06984335,0.40852928
10751,0.4865464,-0.024185717,-0.43295193
10777,0.21100694,-0.4267624,-0.80827713
10801,-0.18380767,0.14061666,0.42010784
10826,-0.51276964,-0.059306145,0.15058994
10852,0.1416528,-0.0748902,0.06459522
10876,0.026764944,-0.12847298,-0.92968273
10901,0.35302016,1.7648935E-4,-0.36979103
10927,0.3792739,0.049953163,-0.122543335
10951,-0.499664,-0.43117088,-0.0073509216
10976,-0.09731214,-0.08902693,0.22745514
11002,0.7060448,-0.28882176,-0.82621384
11026,0.8845041,0.06139207,-0.32300854
11051,0.046864204,-0.065624535,0.036317825
11076,0.2634014,0.06176883,-0.2707157
11102,-0.12028013,0.007848263,0.55572414
11126,0.02541148,-0.1684013,-0.3395052
11151,-0.20554513,0.079414785,0.7426481
11176,-0.6963071,0.13927972,-0.87083435
11201,-0.08459736,0.042124152,0.43201733
11227,0.23444173,0.10082507,-0.34658623
11251,0.49594462,-0.06837416,-0.34819984
11276,-0.18441042,0.05333501,0.20515442
11301,-0.68174976,0.35731107,0.71868515
11326,-0.65974134,-0.48075527,-0.16396618
11352,0.09964501,-0.30183795,0.75770664
11376,0.26580882,0.049257874,-0.22712326
11401,0.41504174,-0.21176931,0.517313
11427,-0.15740919,0.016156822,0.3158865
11451,-0.26701412,-0.23095709,0.33582878
11476,-0.57781667,0.036250353,0.14082241
11502,0.3497578,0.19989878,0.47999573
11526,-0.58444804,-0.24105841,-0.9461651
11551,0.16623592,0.24071041,-0.3968811
11576,0.41818482,-0.048644543,0.072916985
11602,7.570698E-4,0.048321992,-0.957078
11626,0.34338644,0.24134889,-0.011664391
11651,0.38785648,0.23989928,-0.23934937
11676,0.15145731,0.6022676,0.8212261
11702,-0.19840018,-0.586022,0.625885
11726,-0.91446835,0.7974187,0.16239643
11751,0.8921383,-0.37750566,-0.42249203
11777,-0.18120034,0.4875353,0.65005016
11801,-0.21305545,-0.054600418,-0.38325882
11826,0.3225024,0.033976138,-0.23470402
11851,-0.27537316,0.38028246,-0.44910717
11877,-0.034659132,0.35060734,-0.24204254
11901,0.1492453,-0.05059445,-0.20833206
11926,-0.018870883,0.20758808,-0.9003105
11951,-0.058614206,-0.1342907,-0.12563515
11977,-0.23793028,0.12865496,0.2777586
12001,-0.24549559,-0.18160051,0.18601131
12026,0.019827083,-0.29251218,0.70668507
12051,0.15727824,-0.14643252,0.27252197
12076,-0.5758903,-0.21425766,0.51095295
12102,0.16836989,-0.20290756,-0.9905014
12126,0.6931397,0.14452666,0.2939663
