Milliseconds,RotationVectorX,RotationVectorY,RotationVectorZ,RotationVectorcos,RotationVectorheadingAccuracy,CompassX,CompassY,CompassZ,GravityX,GravityY,GravityZ,AccelerometerLinearX,AccelerometerLinearY,AccelerometerLinearZ
0.0,0.080053054,0.011916557,-0.092073664,0.9924575000000001,0.17453292,-0.1903436658038826,32.24536921167518,-21.27731156047854,4.1779420166532244e-07,-2.8428236764632686e-06,9.806649848134004,0.13136746584966497,-0.18468882715156482,0.7373034672449943
25.0,0.07986877,0.012311581499999998,-0.09372545,0.9923129,0.17453292,-1.091883639022149,31.32012778933806,-23.522398181209464,4.238353351476709e-07,-2.6863604192239876e-06,9.806650542733056,-0.14515588220128392,-0.041083991040271266,0.45683859598689247
50.0,0.08169164,0.019145815,-0.09960345,0.9914833000000001,0.17453292,-0.1067605938139411,32.68663116187343,-23.166581263018053,0.024499232598026777,-0.011128417488338371,9.806613672966913,-0.7634361153395116,0.2302997754642011,-0.5295434517189062
75.0,0.08209823,0.018317148000000002,-0.10298372,0.9911199,0.17453292,-3.436932214088677,32.49444967027997,-21.714376213179634,5.89563609404431e-07,-2.6547166036561265e-06,9.806649608246987,0.15425700469301604,0.07541173729976168,0.11894513857226495
100.0,0.08219698,0.016405765,-0.10216289999999999,0.9912302,0.17453292,-0.6339317098878192,32.034600454210555,-22.553601263337015,-5.502024513770465e-07,2.9536249122052993e-06,9.806650121663647,0.5254895862811841,-0.02439936564156532,0.6538697383557484
125.0,0.08229009,0.014016292,-0.10103985,0.9913742,0.17453292,-0.7109300641232974,31.10957101248946,-21.319974490535092,2.1342030286086722e-07,-1.4653552071752785e-06,9.806649717506641,0.6614951774280055,-0.038238709163450534,0.23666548134402263
150.0,0.08305128,0.0119095575,-0.099103265,0.99153376,0.17453292,-0.5843082407334415,31.93471686466425,-21.853028814228033,-0.011638952464256017,-0.0076127432212216295,9.806640777871467,0.4643267720666864,0.04601882610686836,-0.0111906095421625
175.0,0.08361538,0.011835968999999998,-0.10151062,0.99124366,0.17453292,-2.112929409622602,30.983366745650244,-22.673392553719964,-1.4496430528199156e-07,8.794185726301862e-07,9.806650626605624,-0.01958950974909321,0.14657808896873803,-0.04394302204712608
200.0,0.083958715,0.012306871,-0.10141833,0.9912183000000001,0.17453292,0.3740606133769976,32.6415702168045,-22.384829835667087,5.339188154374064e-07,-3.7172265607843258e-06,9.806650063528787,-0.11359862003803174,0.10469711013200755,0.2663375417443575
225.0,0.085254334,0.011838955,-0.10268757,0.9909828000000002,0.17453292,-1.4926119934500737,30.350350770117714,-23.39801300674187,-7.146986132702815e-07,5.0989886923868966e-06,9.806649886382955,0.11966916571778272,0.31853470008096174,-0.3077139622333265
250.0,0.08674884599999999,0.010630902,-0.10194438,0.9909435,0.17453292,-0.33242187417343805,32.21211110615964,-22.30586961768814,-3.2834674318360513e-07,2.7168074607786252e-06,9.806650327015234,0.3783368602712187,0.3669063076194563,-0.34026768141714037
275.0,0.08833748,0.0032814357,-0.10023196,0.9910294,0.17453292,-2.5612845152443575,30.72919115276057,-23.253861099207676,2.334618720567505e-08,-1.0209638245939345e-07,9.8066497988756,0.8184014674414514,0.2700183342642568,0.20711292987187913
300.0,0.08649091,-0.003428938,-0.095613874,0.9916478999999999,0.17453292,-0.7105453704299012,32.26974293601476,-22.412291000411344,1.3189505349009423e-08,3.1915984433084077e-07,9.806649881466834,1.8367511019774365,-0.6706986865597342,-0.999377089964862
325.0,0.084993765,-0.0035878748,-0.09747589,0.9915955,0.17453292,-1.5656995266255649,30.96510601695869,-22.742625394431276,1.3105292878679009e-08,-8.129168937998088e-08,9.806650801007928,-0.03949689008242871,-0.3941066418803737,-1.387108492944565
350.0,0.0856799,-0.0026414865000000004,-0.10059719,0.9912276,0.17453292,-1.980256291105981,31.840485137516616,-22.558791828691596,-2.1457553206483126e-08,-1.1962897044082155e-06,9.80664999896145,-0.29681844364640086,0.2144309983152155,-0.7583831566500238
375.0,0.08199896,-0.012320065,-0.0955033,0.9919695,0.17453292,-1.1459348911508136,31.364462968761924,-22.207198298684375,-1.4087737909562748e-07,-9.001272536224292e-07,9.806650471634349,0.3680405756850772,0.009291338668176396,-0.04754101080925292
400.0,0.08197549,-0.012475275,-0.097381026,0.99178696,0.17453292,-1.665453068748592,31.72747664060554,-23.572348148979245,3.8308205752013436e-07,2.537891677034665e-06,9.806650471634056,1.277151047146612,-0.9033749005954388,-0.4253594020517523
425.0,0.081275985,-0.021676661,-0.090678945,0.9923214,0.17453292,-0.9316309831328842,31.388745334890366,-23.013932525770436,1.3406616338196287e-06,5.036793756962865e-06,9.806650115277971,1.2422816509815067,-0.07548703488592479,-1.239959624846622
450.0,0.08273463,-0.027087822999999997,-0.08724599,0.9923755999999999,0.17453292,-1.0687507025559406,30.511799237865993,-21.730980509442013,-6.901790990943013e-07,-2.1076360261496063e-06,9.806650657981429,1.467762403371535,0.22746404474353746,-0.9488552493929843
475.0,0.08508431,-0.041608367,-0.07978176,0.99230254,0.17453292,-1.9668853542043645,32.158515602512026,-21.553852373231933,-0.14817723413033013,-0.010553175793588165,9.805524641920497,1.9447920639040654,0.10811136720713996,-0.6364709728966162
