Milliseconds,X,Y,Z,cos,headingAccuracy
7878,-0.25314847,-0.75225234,0.5824541,0.175441,0.17453292
7904,-0.24197836,-0.7736053,0.5630855,0.16098465,0.17453292
7928,-0.23015632,-0.7901999,0.55062157,0.13938458,0.17453292
7953,-0.21696992,-0.79849404,0.5502768,0.11192308,0.17453292
7979,-0.21371272,-0.79956234,0.55190647,0.102108665,0.17453292
8003,-0.21857312,-0.78365767,0.57061327,0.11183459,0.17453292
8028,-0.22127245,-0.76366043,0.59706,0.10667957,0.17453292
8054,-0.22436759,-0.7502734,0.6128224,0.10581886,0.17453292
8078,-0.23494461,-0.7381689,0.6200142,0.12445912,0.17453292
8104,-0.24709718,-0.72843426,0.6210753,0.15030643,0.17453292
8128,-0.25030866,-0.724121,0.621558,0.16327903,0.17453292
8154,-0.2474109,-0.7230958,0.625903,0.15545353,0.17453292
8178,-0.24302684,-0.7243756,0.62862176,0.14509505,0.17453292
8203,-0.24243869,-0.7241923,0.629641,0.1425524,0.17453292
8229,-0.24542233,-0.7223081,0.62936103,0.14813384,0.17453292
8253,-0.25598064,-0.71339864,0.6284747,0.17480245,0.17453292
8279,-0.2586945,-0.71097815,0.6267011,0.18663596,0.17453292
8303,-0.25887823,-0.71229076,0.623097,0.19332363,0.17453292
8328,-0.25847942,-0.7145962,0.6193611,0.19731306,0.17453292
8354,-0.25918353,-0.7148016,0.61674213,0.20374417,0.17453292
8378,-0.261125,-0.7155758,0.61454344,0.20518619,0.17453292
8404,-0.2639673,-0.7131407,0.61255676,0.21569847,0.17453292
8428,-0.2658509,-0.7108928,0.6078389,0.23342359,0.17453292
8454,-0.26777574,-0.70788705,0.5952232,0.2700026,0.17453292
8478,-0.2683833,-0.7053145,0.5920885,0.28272423,0.17453292
8503,-0.2698278,-0.7020659,0.59218776,0.28915405,0.17453292
8529,-0.2730742,-0.69623476,0.5983765,0.2874599,0.17453292
8553,-0.28237718,-0.6774211,0.6201793,0.27702248,0.17453292
8579,-0.2842624,-0.6748376,0.6287589,0.26163208,0.17453292
8603,-0.28607577,-0.67591095,0.6347589,0.24163245,0.17453292
8629,-0.28763002,-0.67546225,0.6402456,0.22606473,0.17453292
8653,-0.29004565,-0.67213154,0.6440898,0.22194824,0.17453292
8678,-0.29874322,-0.66158855,0.64634526,0.23514004,0.17453292
8704,-0.30317548,-0.6544858,0.6480155,0.24455835,0.17453292
8728,-0.30902374,-0.64760715,0.6486311,0.25374594,0.17453292
8753,-0.31560922,-0.64058524,0.649146,0.26201296,0.17453292
8779,-0.3318557,-0.62288725,0.6531992,0.27425173,0.17453292
8803,-0.33809498,-0.61605054,0.65687543,0.2732914,0.17453292
8829,-0.33799744,-0.6173468,0.66047627,0.2615564,0.17453292
8853,-0.3280621,-0.63047934,0.6617239,0.23873118,0.17453292
8878,-0.27404097,-0.7126377,0.6235166,0.16815488,0.17453292
8904,-0.2507951,-0.7530714,0.5915558,0.14158744,0.17453292
8928,-0.23547257,-0.77753294,0.5701321,0.12224839,0.17453292
8954,-0.22391152,-0.7954622,0.55301595,0.10619282,0.17453292
8978,-0.20541589,-0.81047124,0.54374874,0.07264989,0.17453292
9003,-0.19978076,-0.8104589,0.5472944,0.06093381,0.17453292
9029,-0.20773648,-0.7919138,0.5686966,0.0793867,0.17453292
9053,-0.2118103,-0.7823874,0.579602,0.084070385,0.17453292
9079,-0.20832717,-0.75915265,0.6127983,0.06903102,0.17453292
9103,-0.21413308,-0.74972934,0.6211306,0.07905551,0.17453292
9128,-0.23203138,-0.7355719,0.62608576,0.11450768,0.17453292
9154,-0.24541609,-0.7263454,0.6263321,0.1410722,0.17453292
9178,-0.25120777,-0.7180741,0.6314046,0.15030786,0.17453292
9204,-0.24792331,-0.71790934,0.6346107,0.14286152,0.17453292
9228,-0.24566229,-0.71923417,0.6353071,0.13688393,0.17453292
9253,-0.24536036,-0.71988744,0.63483155,0.13619561,0.17453292
9279,-0.25308898,-0.7153052,0.63317496,0.15288518,0.17453292
9303,-0.2602963,-0.7123158,0.62862986,0.1722687,0.17453292
9329,-0.26714808,-0.70957476,0.62209004,0.19529356,0.17453292
9353,-0.27097875,-0.70789534,0.6174501,0.21026188,0.17453292
9379,-0.27302113,-0.70744646,0.6156183,0.21446,0.17453292
9403,-0.27351484,-0.7088631,0.6135155,0.21517785,0.17453292
9428,-0.27515784,-0.7104024,0.61044174,0.21674271,0.17453292
9454,-0.27851903,-0.7090396,0.6076171,0.22470301,0.17453292
9478,-0.2812441,-0.7073459,0.60197675,0.24122085,0.17453292
9503,-0.28366226,-0.70175266,0.58773595,0.28573656,0.17453292
9528,-0.28350866,-0.69679093,0.5838433,0.30533957,0.17453292
9553,-0.28423393,-0.69246197,0.5823953,0.31705385,0.17453292
9579,-0.28501806,-0.6877752,0.5874348,0.31725442,0.17453292
9603,-0.2938567,-0.66787964,0.61361426,0.30176562,0.17453292
9629,-0.29693252,-0.66477895,0.6254735,0.28050476,0.17453292
9653,-0.2976139,-0.66708785,0.63471574,0.25210264,0.17453292
9678,-0.298098,-0.6712365,0.63923365,0.22794634,0.17453292
9704,-0.3045227,-0.6673897,0.64146304,0.22445962,0.17453292
9728,-0.31272194,-0.65701264,0.6430954,0.23867917,0.17453292
9754,-0.3187248,-0.647271,0.6446927,0.25263828,0.17453292
9778,-0.3234162,-0.64163923,0.64335674,0.26418394,0.17453292
9803,-0.33507547,-0.63052064,0.639138,0.28578103,0.17453292
9828,-0.3442244,-0.6216635,0.6382448,0.29612097,0.17453292
9854,-0.35047296,-0.61276966,0.64206785,0.29904994,0.17453292
9878,-0.35460976,-0.6067083,0.64818585,0.2932781,0.17453292
9903,-0.3236452,-0.6410847,0.6599196,0.22083989,0.17453292
9928,-0.27709454,-0.70799804,0.63145447,0.15238969,0.17453292
9954,-0.2570348,-0.748925,0.59396803,0.1422902,0.17453292
9978,-0.24721567,-0.7691586,0.57340276,0.13597324,0.17453292
