Milliseconds,X,Y,Z
12976,0.44031668,0.6614525,9.774405
13002,0.44137082,0.7204454,9.770186
13026,0.42705813,0.72701585,9.770336
13051,0.4735995,0.7643025,9.765344
13077,0.48764777,0.8015415,9.761665
13101,0.53682286,0.763103,9.762166
13126,0.54013485,0.8136151,9.757903
13152,0.52869433,0.782432,9.76108
13176,0.5739925,0.81094134,9.756192
13201,0.57051545,0.79797,9.757466
13226,0.57567275,0.81216806,9.755992
13252,0.560493,0.834116,9.755024
13276,0.5406295,0.8412761,9.755529
13301,0.51593965,0.7991901,9.760405
13326,0.49260747,0.81071,9.760659
13352,0.46004882,0.7783281,9.764883
13376,0.39308983,0.80713385,9.76547
13401,0.42698243,0.80054826,9.764589
13426,0.41153687,0.8098777,9.7644825
13452,0.4243575,0.75312144,9.768476
13476,0.4503251,0.84937227,9.759414
13501,0.47010425,0.812769,9.761598
13526,0.47593176,0.80728084,9.761771
13552,0.50206876,0.8157468,9.759758
13576,0.52081156,0.8295352,9.757613
13601,0.5295452,0.82630134,9.757418
13626,0.5427423,0.8106678,9.758004
13652,0.5138847,0.7715229,9.762738
13676,0.5029635,0.80045193,9.760978
13701,0.49828255,0.7924406,9.761872
13727,0.463113,0.7645134,9.76583
13751,0.45281956,0.75680476,9.766912
13776,0.44103622,0.7648893,9.766823
13801,0.42925805,0.7538911,9.768202
13826,0.43613935,0.717596,9.770631
13852,0.4008559,0.76619095,9.768452
13876,0.41194466,0.72861713,9.770865
13901,0.40773255,0.744505,9.769844
13926,0.38288927,0.71739584,9.772877
13951,0.37077826,0.72920305,9.77247
13977,0.35769376,0.6879611,9.775948
14001,0.39979017,0.65160096,9.776808
14026,0.43672767,0.63014776,9.776634
14051,0.46074235,0.6043819,9.777159
14077,0.48177952,0.5763931,9.777834
14101,0.42334476,0.5484597,9.7821455
14126,0.45010445,0.55937195,9.780332
14151,0.4718893,0.5212731,9.78141
14177,0.4690291,0.50991744,9.782146
14201,0.5410499,0.4773794,9.780069
14226,0.5143155,0.46804985,9.781962
14252,0.50141025,0.44967636,9.783495
14276,0.4926092,0.4557187,9.783662
14301,0.5347193,0.4311928,9.782562
14326,0.5153381,0.41421598,9.784336
14351,0.54684144,0.39865562,9.783273
14377,0.55828774,0.39291367,9.782859
14401,0.5486172,0.3570252,9.784781
14426,0.49577248,0.38076434,9.786706
14452,0.52446187,0.35796383,9.786071
14476,0.5051566,0.3400949,9.787724
14501,0.52263707,0.32288647,9.787389
14526,0.49551624,0.28487182,9.78998
14551,0.498062,0.30144936,9.789354
14576,0.4883193,0.27564877,9.790606
14602,0.50561625,0.3088859,9.788735
14626,0.53990805,0.25532472,9.788447
14651,0.5605225,0.29630828,9.786134
14676,0.5944291,0.2527776,9.785354
14702,0.5925406,0.25823703,9.785326
14726,0.57984257,0.2246984,9.786914
14751,0.5466747,0.20393695,9.789277
14776,0.5466179,0.21803935,9.788977
14802,0.5678912,0.20265366,9.788095
14826,0.56349134,0.19916697,9.788422
14851,0.541754,0.18226972,9.789978
14877,0.5383669,0.18937421,9.79003
14901,0.49070433,0.20750245,9.792168
14926,0.5317998,0.21110803,9.789945
14952,0.5422172,0.19316593,9.789743
14976,0.5265477,0.2155383,9.790132
15001,0.55576944,0.22968622,9.788195
15026,0.5444632,0.20567018,9.789364
15051,0.5757889,0.18791267,9.787929
15076,0.5489789,0.21073724,9.789004
15102,0.5620345,0.19883227,9.788512
15126,0.59014165,0.23019627,9.78617
15151,0.5909311,0.20118882,9.786762
15177,0.6067644,0.17740826,9.786253
15201,0.6050648,0.16261669,9.786615
15226,0.571184,0.16750975,9.7885685
15252,0.56060624,0.16110833,9.789288
15276,0.5730608,0.17783614,9.788277
15301,0.5621226,0.20673494,9.788343
15326,0.5234877,0.16186655,9.79133
15351,0.5567374,0.18390103,9.789107
15377,0.51275975,0.16415776,9.79186
15401,0.5381141,0.16519628,9.790482
15426,0.5575599,0.17984694,9.789135
15451,0.512022,0.15724699,9.792012
15476,0.49176756,0.12216474,9.7935505
15502,0.48232606,0.15884694,9.793494
15526,0.50816494,0.13498588,9.792545
15551,0.54367685,0.12774594,9.790734
15576,0.54577506,0.13962758,9.790456
15601,0.5267586,0.13237274,9.791598
15627,0.5146262,0.14971873,9.791993
15651,0.5304489,0.16103695,9.79097
15676,0.46986094,0.13235292,9.794494
15701,0.46748576,0.15598267,9.794259
15727,0.52799964,0.16158453,9.791093
