Milliseconds,X,Y,Z,cos,headingAccuracy
8978,6.478289E-4,-0.018466657,0.25707582,0.9662146,0.17453292
9002,2.4421894E-4,-0.01822809,0.25694427,0.9662543,0.17453292
9027,-6.855046E-5,-0.018274544,0.25730038,0.9661586,0.17453292
9053,8.641078E-4,-0.018419717,0.25714293,0.96619743,0.17453292
9077,8.221567E-5,-0.017951896,0.2548181,0.9668223,0.17453292
9102,-2.938309E-4,-0.016446853,0.25377482,0.96712345,0.17453292
9127,-0.001231742,-0.014315674,0.25281557,0.96740776,0.17453292
9153,-0.001210533,-0.014959302,0.25374454,0.9671548,0.17453292
9177,-9.7367057E-4,-0.016259646,0.2543132,0.96698475,0.17453292
9202,-9.717355E-4,-0.017986797,0.25234464,0.96746975,0.17453292
9228,-0.0011314382,-0.020932946,0.25459275,0.96682113,0.17453292
9252,-0.0018586819,-0.018522823,0.25477237,0.96682185,0.17453292
9277,-0.0022734343,-0.018040791,0.2563346,0.9664171,0.17453292
9303,-0.0021425532,-0.017164255,0.25379992,0.96710205,0.17453292
9327,-0.0022750122,-0.019953517,0.25526306,0.96666306,0.17453292
9352,-0.0011168864,-0.02093119,0.25732595,0.9660973,0.17453292
9378,-7.854818E-4,-0.02203202,0.2589858,0.9656295,0.17453292
9402,2.932425E-4,-0.0244771,0.25972697,0.9653718,0.17453292
9427,0.001981643,-0.02791235,0.26102412,0.9649266,0.17453292
9452,0.0015298668,-0.027292466,0.26182646,0.96472776,0.17453292
9478,0.002530987,-0.027518643,0.26062822,0.96504366,0.17453292
9502,0.0034173084,-0.028512916,0.26171553,0.96471775,0.17453292
9527,0.0037505892,-0.030176718,0.2609157,0.96488255,0.17453292
9552,0.0033486704,-0.031552818,0.2659708,0.9634587,0.17453292
9578,0.001998662,-0.030522527,0.26547867,0.9636314,0.17453292
9602,0.0025014307,-0.030305764,0.26625994,0.96342146,0.17453292
9627,0.0030312836,-0.028713057,0.26224267,0.9645699,0.17453292
9653,0.002215044,-0.026562035,0.26257774,0.9645426,0.17453292
9677,0.0027311775,-0.027752703,0.26664472,0.96339136,0.17453292
9702,0.0026260791,-0.027530916,0.26619342,0.9635228,0.17453292
9727,0.002013126,-0.027049473,0.26509985,0.96383935,0.17453292
9753,0.0010400888,-0.026742302,0.26630166,0.96351814,0.17453292
9777,-1.09265875E-5,-0.02449304,0.26218447,0.9647069,0.17453292
9802,0.0013608682,-0.022463826,0.26427332,0.96418524,0.17453292
9828,3.911696E-4,-0.02139321,0.26726848,0.9633845,0.17453292
9852,-5.46367E-4,-0.021419326,0.26891348,0.962926,0.17453292
9877,-0.0012059009,-0.020455288,0.2656125,0.96386206,0.17453292
9902,-1.6818676E-4,-0.018896429,0.2663746,0.9636843,0.17453292
9928,-0.0025097895,-0.018924657,0.26552424,0.96391517,0.17453292
9952,-0.0028917168,-0.02336138,0.26448753,0.9641018,0.17453292
9977,4.1738898E-4,-0.025932206,0.26456025,0.9640204,0.17453292
10002,-9.905727E-4,-0.030423034,0.26565093,0.96358865,0.17453292
10028,1.249927E-4,-0.03154511,0.26686344,0.9632179,0.17453292
10052,9.412966E-4,-0.032786116,0.26662388,0.9632424,0.17453292
10077,6.2391534E-4,-0.03175032,0.26541755,0.9636104,0.17453292
10103,-1.9946808E-4,-0.028432474,0.26282036,0.96442574,0.17453292
